Date,KOSDAQ
2022-11-09,714.5999755859375
2022-11-10,707.780029296875
2022-11-11,731.219970703125
2022-11-14,729.5399780273438
2022-11-15,744.9600219726562
2022-11-16,743.0999755859375
2022-11-17,737.5399780273438
2022-11-18,731.9199829101562
2022-11-21,718.5700073242188
2022-11-22,712.260009765625
2022-11-23,725.5900268554688
2022-11-24,738.219970703125
2022-11-25,733.5599975585938
2022-11-28,717.9000244140625
2022-11-29,727.5399780273438
2022-11-30,729.5399780273438
2022-12-01,740.5999755859375
2022-12-02,732.9500122070312
2022-12-05,733.3200073242188
2022-12-06,719.4400024414062
2022-12-07,718.1400146484375
2022-12-08,712.52001953125
2022-12-09,719.489990234375
2022-12-12,715.219970703125
2022-12-13,715.1599731445312
2022-12-14,729.0
2022-12-15,722.6799926757812
2022-12-16,717.4099731445312
2022-12-19,717.219970703125
2022-12-20,703.1300048828125
2022-12-21,705.7000122070312
2022-12-22,715.02001953125
2022-12-23,691.25
2022-12-27,704.1900024414062
2022-12-28,692.3699951171875
2022-12-29,679.2899780273438
2023-01-02,671.510009765625
2023-01-03,674.9500122070312
2023-01-04,683.6699829101562
2023-01-05,679.9199829101562
2023-01-06,688.9400024414062
2023-01-09,701.2100219726562
2023-01-10,696.0499877929688
2023-01-11,709.77001953125
2023-01-12,710.8200073242188
2023-01-13,711.8200073242188
2023-01-16,716.8900146484375
2023-01-17,709.7100219726562
2023-01-18,711.75
2023-01-19,712.8900146484375
2023-01-20,717.969970703125
2023-01-25,732.3499755859375
2023-01-26,738.9400024414062
2023-01-27,741.25
2023-01-30,738.6199951171875
2023-01-31,740.489990234375
2023-02-01,750.9600219726562
2023-02-02,764.6199951171875
2023-02-03,766.7899780273438
2023-02-06,761.3300170898438
2023-02-07,772.7899780273438
2023-02-08,779.97998046875
2023-02-09,784.5800170898438
2023-02-10,772.4400024414062
2023-02-13,772.5499877929688
2023-02-14,779.5800170898438
2023-02-15,765.4600219726562
2023-02-16,784.7100219726562
2023-02-17,775.6199951171875
2023-02-20,788.8900146484375
2023-02-21,793.4199829101562
2023-02-22,778.510009765625
2023-02-23,783.280029296875
2023-02-24,778.8800048828125
2023-02-27,780.2999877929688
2023-02-28,791.5999755859375
2023-03-02,787.1900024414062
2023-03-03,802.4199829101562
2023-03-06,816.510009765625
2023-03-07,815.760009765625
2023-03-08,813.9500122070312
2023-03-09,809.219970703125
2023-03-10,788.5999755859375
2023-03-13,788.8900146484375
2023-03-14,758.0499877929688
2023-03-15,781.1699829101562
2023-03-16,781.97998046875
2023-03-17,797.3900146484375
2023-03-20,802.2000122070312
2023-03-21,802.530029296875
2023-03-22,813.4299926757812
2023-03-23,812.1900024414062
2023-03-24,824.1099853515625
2023-03-27,827.6900024414062
2023-03-28,833.510009765625
2023-03-29,843.9400024414062
2023-03-30,850.47998046875
2023-03-31,847.52001953125
2023-04-03,854.9600219726562
2023-04-04,857.1799926757812
2023-04-05,872.3599853515625
2023-04-06,865.5800170898438
2023-04-07,880.0700073242188
2023-04-10,887.780029296875
2023-04-11,898.9400024414062
2023-04-12,890.6199951171875
2023-04-13,894.25
2023-04-14,903.8400268554688
2023-04-17,909.5
2023-04-18,909.02001953125
2023-04-19,909.2000122070312
2023-04-20,885.7100219726562
2023-04-21,868.8200073242188
2023-04-24,855.22998046875
2023-04-25,838.7100219726562
2023-04-26,830.4400024414062
2023-04-27,850.2100219726562
2023-04-28,842.8300170898438
2023-05-02,855.6099853515625
2023-05-03,843.1799926757812
2023-05-04,845.0599975585938
2023-05-08,842.280029296875
2023-05-09,835.8499755859375
2023-05-10,829.739990234375
2023-05-11,824.5399780273438
2023-05-12,822.4299926757812
2023-05-15,814.530029296875
2023-05-16,816.75
2023-05-17,834.1900024414062
2023-05-18,835.8900146484375
2023-05-19,841.719970703125
2023-05-22,852.0399780273438
2023-05-23,859.1599731445312
2023-05-24,855.4600219726562
2023-05-25,847.719970703125
2023-05-26,843.22998046875
2023-05-30,851.5
2023-05-31,856.9400024414062
2023-06-01,863.780029296875
2023-06-02,868.0599975585938
2023-06-05,870.280029296875
2023-06-07,880.719970703125
2023-06-08,876.1300048828125
2023-06-09,883.7100219726562
2023-06-12,885.760009765625
2023-06-13,896.8099975585938
2023-06-14,871.8300170898438
2023-06-15,878.0399780273438
2023-06-16,887.9500122070312
2023-06-19,888.6099853515625
2023-06-20,886.4099731445312
2023-06-21,875.7000122070312
2023-06-22,876.3800048828125
2023-06-23,874.8400268554688
2023-06-26,879.5
2023-06-27,874.1400146484375
2023-06-28,866.969970703125
2023-06-29,861.7899780273438
2023-06-30,868.239990234375
2023-07-03,889.2899780273438
2023-07-04,890.0
2023-07-05,891.1799926757812
2023-07-06,870.530029296875
2023-07-07,867.27001953125
2023-07-10,860.3499755859375
2023-07-11,878.72998046875
2023-07-12,879.8800048828125
2023-07-13,893.0700073242188
2023-07-14,896.280029296875
2023-07-17,898.2899780273438
2023-07-18,914.1400146484375
2023-07-19,923.719970703125
2023-07-20,931.5999755859375
2023-07-21,934.5800170898438
2023-07-24,929.9000244140625
2023-07-25,939.9600219726562
2023-07-26,900.6300048828125
2023-07-27,883.7899780273438
2023-07-28,913.739990234375
2023-07-31,935.969970703125
2023-08-01,939.6699829101562
2023-08-02,909.760009765625
2023-08-03,920.3200073242188
2023-08-04,918.4299926757812
2023-08-07,898.219970703125
2023-08-08,892.3400268554688
2023-08-09,908.97998046875
2023-08-10,911.2899780273438
2023-08-11,912.2000122070312
2023-08-14,901.6799926757812
2023-08-16,878.2899780273438
2023-08-17,886.0399780273438
2023-08-18,877.3200073242188
2023-08-21,888.7100219726562
2023-08-22,893.3300170898438
2023-08-23,882.8699951171875
2023-08-24,901.739990234375
2023-08-25,899.3800048828125
2023-08-28,909.3800048828125
2023-08-29,916.239990234375
2023-08-30,923.8099975585938
2023-08-31,928.4000244140625
2023-09-01,919.739990234375
2023-09-04,919.1599731445312
2023-09-05,921.47998046875
2023-09-06,917.9500122070312
2023-09-07,906.3599853515625
2023-09-08,914.1799926757812
2023-09-11,912.5499877929688
2023-09-12,898.0399780273438
2023-09-13,882.719970703125
2023-09-14,899.469970703125
2023-09-15,899.030029296875
2023-09-18,891.2899780273438
2023-09-19,883.8900146484375
2023-09-20,882.719970703125
2023-09-21,860.6799926757812
2023-09-22,857.3499755859375
2023-09-25,839.1699829101562
2023-09-26,827.8200073242188
2023-09-27,841.02001953125
2023-10-04,807.4000244140625
2023-10-05,801.02001953125
2023-10-06,816.3900146484375
2023-10-10,795.0
2023-10-11,817.1199951171875
2023-10-12,835.489990234375
2023-10-13,822.780029296875
2023-10-16,810.5399780273438
2023-10-17,820.3800048828125
2023-10-18,808.8900146484375
2023-10-19,784.0399780273438
2023-10-20,769.25
2023-10-23,763.6900024414062
2023-10-24,784.8599853515625
2023-10-25,770.8400268554688
2023-10-26,743.8499755859375
2023-10-27,748.489990234375
2023-10-30,757.1199951171875
2023-10-31,736.0999755859375
2023-11-01,739.22998046875
2023-11-02,772.8400268554688
2023-11-03,782.0499877929688
2023-11-06,839.4500122070312
2023-11-07,824.3699951171875
2023-11-08,811.02001953125
2023-11-09,802.8699951171875
2023-11-10,789.3099975585938
2023-11-13,774.4199829101562
2023-11-14,794.1900024414062
2023-11-15,809.3599853515625
2023-11-16,811.1099853515625
2023-11-17,799.0599975585938
2023-11-20,813.0800170898438
2023-11-21,817.010009765625
2023-11-22,814.6099853515625
2023-11-23,815.97998046875
2023-11-24,815.0
2023-11-27,810.25
2023-11-28,816.4400024414062
2023-11-29,822.4400024414062
2023-11-30,831.6799926757812
2023-12-01,827.239990234375
2023-12-04,828.52001953125
2023-12-05,813.3800048828125
2023-12-06,819.5399780273438
2023-12-07,813.2000122070312
2023-12-08,830.3699951171875
2023-12-11,835.25
2023-12-12,839.530029296875
2023-12-13,829.3099975585938
2023-12-14,840.5900268554688
2023-12-15,838.3099975585938
2023-12-18,850.9600219726562
2023-12-19,858.2999877929688
2023-12-20,862.97998046875
2023-12-21,859.4400024414062
2023-12-22,854.6199951171875
2023-12-26,848.3400268554688
2023-12-27,859.7899780273438
2023-12-28,866.5700073242188
